Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	monocarboxylic acid metabolic process (GO:0032787)	2/108	0.2798648017167641	1.0	0	0	1.9190174630589136	2.4437701850595506	LDHA;ACOT7
GO_Biological_Process_2018	regulation of cytokine production (GO:0001817)	2/108	0.2798648017167641	1.0	0	0	1.9190174630589136	2.4437701850595506	ANXA1;FLOT1
GO_Biological_Process_2018	epithelial tube morphogenesis (GO:0060562)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	CCM2
GO_Biological_Process_2018	regulation of interleukin-8 production (GO:0032677)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	SERPINE1
GO_Biological_Process_2018	positive regulation of leukocyte migration (GO:0002687)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	LGALS3
GO_Biological_Process_2018	negative regulation of cellular metabolic process (GO:0031324)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	MT3
GO_Biological_Process_2018	ncRNA metabolic process (GO:0034660)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	DTD1
GO_Biological_Process_2018	positive regulation of muscle cell differentiation (GO:0051149)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	BNIP2
GO_Biological_Process_2018	bone development (GO:0060348)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	LRRC17
GO_Biological_Process_2018	ventricular cardiac muscle tissue morphogenesis (GO:0055010)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	TPM1
GO_Biological_Process_2018	regulation of alcohol biosynthetic process (GO:1902930)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	PMVK
GO_Biological_Process_2018	regulation of axon extension (GO:0030516)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	MT3
GO_Biological_Process_2018	negative regulation of endothelial cell migration (GO:0010596)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	THBS1
GO_Biological_Process_2018	endoplasmic reticulum organization (GO:0007029)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	CAV2
GO_Biological_Process_2018	positive regulation of chemokine production (GO:0032722)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	HMOX1
GO_Biological_Process_2018	anterior/posterior pattern specification (GO:0009952)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	WLS
GO_Biological_Process_2018	regulation of interferon-beta production (GO:0032648)	1/34	0.28105202327477563	1.0	0	0	3.0478512648582745	3.8683800383261753	FLOT1
GO_Biological_Process_2018	regulation of cell motility (GO:2000145)	2/109	0.2834382732127622	1.0	0	0	1.901411798260208	2.3972256703771784	INPP5F;SGK1
GO_Biological_Process_2018	negative regulation of protein kinase activity (GO:0006469)	2/109	0.2834382732127622	1.0	0	0	1.901411798260208	2.3972256703771784	CDKN1C;CAV1
GO_Biological_Process_2018	regulation of Wnt signaling pathway (GO:0030111)	2/109	0.2834382732127622	1.0	0	0	1.901411798260208	2.3972256703771784	SHISA2;WLS
GO_Biological_Process_2018	cellular response to peptide hormone stimulus (GO:0071375)	2/110	0.2870102011023661	1.0	0	0	1.8841262364578424	2.3518370606566226	GOT1;CAV1
GO_Biological_Process_2018	endothelial cell migration (GO:0043542)	1/35	0.28800167505415275	1.0	0	0	2.9607698001480385	3.6855336275436033	ID1
GO_Biological_Process_2018	negative regulation of epithelial cell migration (GO:0010633)	1/35	0.28800167505415275	1.0	0	0	2.9607698001480385	3.6855336275436033	THBS1
GO_Biological_Process_2018	regulation of mitotic spindle organization (GO:0060236)	1/35	0.28800167505415275	1.0	0	0	2.9607698001480385	3.6855336275436033	TACC3
GO_Biological_Process_2018	cholesterol biosynthetic process (GO:0006695)	1/35	0.28800167505415275	1.0	0	0	2.9607698001480385	3.6855336275436033	PMVK
GO_Biological_Process_2018	regulation of synapse assembly (GO:0051963)	1/35	0.28800167505415275	1.0	0	0	2.9607698001480385	3.6855336275436033	SNCA
GO_Biological_Process_2018	regulation of mitochondrial membrane potential (GO:0051881)	1/35	0.28800167505415275	1.0	0	0	2.9607698001480385	3.6855336275436033	PRELID1
GO_Biological_Process_2018	positive regulation of ATPase activity (GO:0032781)	1/35	0.28800167505415275	1.0	0	0	2.9607698001480385	3.6855336275436033	TPM1
GO_Biological_Process_2018	negative regulation of tumor necrosis factor production (GO:0032720)	1/35	0.28800167505415275	1.0	0	0	2.9607698001480385	3.6855336275436033	SYT11
GO_Biological_Process_2018	carbohydrate catabolic process (GO:0016052)	1/35	0.28800167505415275	1.0	0	0	2.9607698001480385	3.6855336275436033	LDHA
GO_Biological_Process_2018	actin filament bundle organization (GO:0061572)	1/35	0.28800167505415275	1.0	0	0	2.9607698001480385	3.6855336275436033	LIMA1
GO_Biological_Process_2018	protein kinase B signaling (GO:0043491)	1/35	0.28800167505415275	1.0	0	0	2.9607698001480385	3.6855336275436033	MT3
GO_Biological_Process_2018	regulation of protein binding (GO:0043393)	2/111	0.29058028368162186	1.0	0	0	1.867152126219484	2.307567338056204	CAV1;FLOT1
GO_Biological_Process_2018	protein polyubiquitination (GO:0000209)	4/283	0.29200380362130435	1.0	0	0	1.4646917739248246	1.8030186575343183	UBE2C;RNF14;STUB1;FBXO32
GO_Biological_Process_2018	negative regulation of signal transduction (GO:0009968)	4/283	0.29200380362130435	1.0	0	0	1.4646917739248246	1.8030186575343183	NDRG4;SHISA2;THBS1;SNCA
GO_Biological_Process_2018	phosphatidylinositol metabolic process (GO:0046488)	2/112	0.2941482253497237	1.0	0	0	1.8504811250925244	2.2643809600983804	INPP5F;PLA2G4A
GO_Biological_Process_2018	muscle cell differentiation (GO:0042692)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	JAG1
GO_Biological_Process_2018	regulation of smoothened signaling pathway (GO:0008589)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	GAS1
GO_Biological_Process_2018	regulation of muscle cell differentiation (GO:0051147)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	BNIP2
GO_Biological_Process_2018	regulation of nitric-oxide synthase activity (GO:0050999)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	CAV1
GO_Biological_Process_2018	endoderm formation (GO:0001706)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	HMGA2
GO_Biological_Process_2018	regulation of filopodium assembly (GO:0051489)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	GAP43
GO_Biological_Process_2018	regulation of response to DNA damage stimulus (GO:2001020)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	HMGA2
GO_Biological_Process_2018	calcium ion transmembrane import into cytosol (GO:0097553)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	CACNA2D1
GO_Biological_Process_2018	heart looping (GO:0001947)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	NDRG4
GO_Biological_Process_2018	regulation of blood circulation (GO:1903522)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	TPM1
GO_Biological_Process_2018	plasma membrane organization (GO:0007009)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	SYT11
GO_Biological_Process_2018	vesicle-mediated transport in synapse (GO:0099003)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	SNCA
GO_Biological_Process_2018	endosome organization (GO:0007032)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	SNX10
GO_Biological_Process_2018	acylglycerol metabolic process (GO:0006639)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	CAV1
GO_Biological_Process_2018	cardiac muscle contraction (GO:0060048)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	TPM1
GO_Biological_Process_2018	cardiac muscle tissue morphogenesis (GO:0055008)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	TPM1
GO_Biological_Process_2018	inner mitochondrial membrane organization (GO:0007007)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	CHCHD6
GO_Biological_Process_2018	regulation of cysteine-type endopeptidase activity (GO:2000116)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	MT3
GO_Biological_Process_2018	secondary alcohol biosynthetic process (GO:1902653)	1/36	0.2948844932638469	1.0	0	0	2.8785261945883702	3.5151742877820893	PMVK
GO_Biological_Process_2018	positive regulation of developmental process (GO:0051094)	2/113	0.29771373622135755	1.0	0	0	1.834105185932413	2.222243790859753	TFRC;SOX9
GO_Biological_Process_2018	positive regulation of canonical Wnt signaling pathway (GO:0090263)	2/113	0.29771373622135755	1.0	0	0	1.834105185932413	2.222243790859753	CAV1;WLS
GO_Biological_Process_2018	base-excision repair (GO:0006284)	1/37	0.3017011172470402	1.0	0	0	2.800728189329225	3.3561642057185823	HMGA2
GO_Biological_Process_2018	regulation of sodium ion transmembrane transporter activity (GO:2000649)	1/37	0.3017011172470402	1.0	0	0	2.800728189329225	3.3561642057185823	FXYD5
GO_Biological_Process_2018	protein K63-linked ubiquitination (GO:0070534)	1/37	0.3017011172470402	1.0	0	0	2.800728189329225	3.3561642057185823	STUB1
GO_Biological_Process_2018	positive regulation of axonogenesis (GO:0050772)	1/37	0.3017011172470402	1.0	0	0	2.800728189329225	3.3561642057185823	ARHGDIA
GO_Biological_Process_2018	regulation of osteoclast differentiation (GO:0045670)	1/37	0.3017011172470402	1.0	0	0	2.800728189329225	3.3561642057185823	LRRC17
GO_Biological_Process_2018	negative regulation of G0 to G1 transition (GO:0070317)	1/37	0.3017011172470402	1.0	0	0	2.800728189329225	3.3561642057185823	RRM2
GO_Biological_Process_2018	regulation of carbohydrate catabolic process (GO:0043470)	1/37	0.3017011172470402	1.0	0	0	2.800728189329225	3.3561642057185823	EIF6
GO_Biological_Process_2018	negative regulation of Ras protein signal transduction (GO:0046580)	1/37	0.3017011172470402	1.0	0	0	2.800728189329225	3.3561642057185823	STMN3
GO_Biological_Process_2018	actin filament bundle assembly (GO:0051017)	1/37	0.3017011172470402	1.0	0	0	2.800728189329225	3.3561642057185823	LIMA1
GO_Biological_Process_2018	regulation of metal ion transport (GO:0010959)	1/37	0.3017011172470402	1.0	0	0	2.800728189329225	3.3561642057185823	CACNA2D1
GO_Biological_Process_2018	nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	1/37	0.3017011172470402	1.0	0	0	2.800728189329225	3.3561642057185823	ERCC1
GO_Biological_Process_2018	negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	7/565	0.3047850294206965	1.0	0	0	1.2838736301526892	1.525432620871745	KLF10;CAV1;HMGA2;ENO1;SOX9;ASCL1;SNCA
GO_Biological_Process_2018	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	3/201	0.3068126650048019	1.0	0	0	1.5466707911221096	1.827419270529151	NDRG4;MT3;CD44
GO_Biological_Process_2018	regulation of macroautophagy (GO:0016241)	2/116	0.3083928709113749	1.0	0	0	1.7866714311238159	2.101805885171573	UCHL1;ATP6V0E2
GO_Biological_Process_2018	T cell differentiation (GO:0030217)	1/38	0.3084521803283189	1.0	0	0	2.7270248159258252	3.2074951041478377	ANXA1
GO_Biological_Process_2018	positive regulation of neuron death (GO:1901216)	1/38	0.3084521803283189	1.0	0	0	2.7270248159258252	3.2074951041478377	SNCA
GO_Biological_Process_2018	regulation of ossification (GO:0030278)	1/38	0.3084521803283189	1.0	0	0	2.7270248159258252	3.2074951041478377	SOX9
GO_Biological_Process_2018	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	4/291	0.30933033895808904	1.0	0	0	1.4244253334045545	1.6713430764072903	UCHL1;UBE2C;STUB1;MAD2L1
GO_Biological_Process_2018	protein localization to cell periphery (GO:1990778)	2/117	0.31194587340215674	1.0	0	0	1.7714007351313052	2.0635500445647432	CAV1;FLOT1
GO_Biological_Process_2018	regulation of autophagy (GO:0010506)	3/203	0.31208428936871324	1.0	0	0	1.5314326552489852	1.783325714427265	UCHL1;ATP6V0E2;MT3
GO_Biological_Process_2018	regulation of MAPK cascade (GO:0043408)	3/203	0.31208428936871324	1.0	0	0	1.5314326552489852	1.783325714427265	CAV2;CAV1;LPAR1
GO_Biological_Process_2018	regulation of proteasomal protein catabolic process (GO:0061136)	1/39	0.3151383098410395	1.0	0	0	2.657101102696957	3.0682706461086133	GPX1
GO_Biological_Process_2018	purine ribonucleoside monophosphate biosynthetic process (GO:0009168)	1/39	0.3151383098410395	1.0	0	0	2.657101102696957	3.0682706461086133	ATIC
GO_Biological_Process_2018	ERBB2 signaling pathway (GO:0038128)	1/39	0.3151383098410395	1.0	0	0	2.657101102696957	3.0682706461086133	STUB1
GO_Biological_Process_2018	purine ribonucleoside monophosphate metabolic process (GO:0009167)	1/39	0.3151383098410395	1.0	0	0	2.657101102696957	3.0682706461086133	ATIC
GO_Biological_Process_2018	positive regulation of reactive oxygen species metabolic process (GO:2000379)	1/39	0.3151383098410395	1.0	0	0	2.657101102696957	3.0682706461086133	THBS1
GO_Biological_Process_2018	regulation of G0 to G1 transition (GO:0070316)	1/39	0.3151383098410395	1.0	0	0	2.657101102696957	3.0682706461086133	RRM2
GO_Biological_Process_2018	inositol lipid-mediated signaling (GO:0048017)	1/39	0.3151383098410395	1.0	0	0	2.657101102696957	3.0682706461086133	INPP5F
GO_Biological_Process_2018	mitotic DNA damage checkpoint (GO:0044773)	1/39	0.3151383098410395	1.0	0	0	2.657101102696957	3.0682706461086133	HMGA2
GO_Biological_Process_2018	acyl-CoA metabolic process (GO:0006637)	1/39	0.3151383098410395	1.0	0	0	2.657101102696957	3.0682706461086133	ACOT7
GO_Biological_Process_2018	DNA biosynthetic process (GO:0071897)	1/39	0.3151383098410395	1.0	0	0	2.657101102696957	3.0682706461086133	CDKN2D
GO_Biological_Process_2018	regulation of coenzyme metabolic process (GO:0051196)	1/39	0.3151383098410395	1.0	0	0	2.657101102696957	3.0682706461086133	EIF6
GO_Biological_Process_2018	calcium ion transport (GO:0006816)	2/118	0.3154950801654297	1.0	0	0	1.756388864494599	2.026191606029476	CACNA2D1;CAV1
GO_Biological_Process_2018	positive regulation of protein serine/threonine kinase activity (GO:0071902)	2/118	0.3154950801654297	1.0	0	0	1.756388864494599	2.026191606029476	CKS2;SNCA
GO_Biological_Process_2018	brain development (GO:0007420)	2/119	0.3190402345560311	1.0	0	0	1.7416292942047285	1.9897035869129744	NDRG4;PHGDH
GO_Biological_Process_2018	positive regulation of signal transduction (GO:0009967)	3/206	0.31999649248183976	1.0	0	0	1.5091302379395342	1.719571272563038	JAG1;MT3;WLS
GO_Biological_Process_2018	embryonic heart tube morphogenesis (GO:0003143)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	NDRG4
GO_Biological_Process_2018	nucleotide-excision repair, DNA incision (GO:0033683)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	ERCC1
GO_Biological_Process_2018	positive regulation of mitotic nuclear division (GO:0045840)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	UBE2C
GO_Biological_Process_2018	positive regulation of Ras protein signal transduction (GO:0046579)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	LPAR1
GO_Biological_Process_2018	positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	UBE2C
GO_Biological_Process_2018	sterol biosynthetic process (GO:0016126)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	PMVK
GO_Biological_Process_2018	androgen receptor signaling pathway (GO:0030521)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	RNF14
GO_Biological_Process_2018	phosphatidic acid biosynthetic process (GO:0006654)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	PLA2G4A
GO_Biological_Process_2018	negative regulation of catabolic process (GO:0009895)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	MAD2L1
GO_Biological_Process_2018	neuron migration (GO:0001764)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	DNER
GO_Biological_Process_2018	regulation of cholesterol biosynthetic process (GO:0045540)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	PMVK
GO_Biological_Process_2018	regulation of viral transcription (GO:0046782)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	POLR2F
GO_Biological_Process_2018	regulation of ATPase activity (GO:0043462)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	TPM1
GO_Biological_Process_2018	determination of heart left/right asymmetry (GO:0061371)	1/40	0.32176012710429536	1.0	0	0	2.5906735751295336	2.9376916008539005	NDRG4
GO_Biological_Process_2018	cellular protein metabolic process (GO:0044267)	6/484	0.3254383141255934	1.0	0	0	1.28463152485762	1.4421046714699268	JAG1;NHP2;TIMP1;PRSS23;SNCA;FARSB
GO_Biological_Process_2018	regulation of cell differentiation (GO:0045595)	2/121	0.326117385547952	1.0	0	0	1.7128420331434933	1.9192358738665456	LGALS3;PLEKHB2
GO_Biological_Process_2018	regulation of cholesterol metabolic process (GO:0090181)	1/41	0.3283182475490671	1.0	0	0	2.5274864147605207	2.8150432808916914	PMVK
GO_Biological_Process_2018	phosphatidic acid metabolic process (GO:0046473)	1/41	0.3283182475490671	1.0	0	0	2.5274864147605207	2.8150432808916914	PLA2G4A
GO_Biological_Process_2018	positive regulation of viral transcription (GO:0050434)	1/41	0.3283182475490671	1.0	0	0	2.5274864147605207	2.8150432808916914	POLR2F
GO_Biological_Process_2018	negative regulation of STAT cascade (GO:1904893)	1/41	0.3283182475490671	1.0	0	0	2.5274864147605207	2.8150432808916914	CAV1
GO_Biological_Process_2018	sulfur compound biosynthetic process (GO:0044272)	2/122	0.32964889482955895	1.0	0	0	1.6988023443472349	1.8852070771859797	GSTO1;MGST1
GO_Biological_Process_2018	regulation of protein modification process (GO:0031399)	1/42	0.3348132806661986	1.0	0	0	2.467308166790032	2.6996848598366285	MT3
GO_Biological_Process_2018	regulation of ion transmembrane transporter activity (GO:0032412)	1/42	0.3348132806661986	1.0	0	0	2.467308166790032	2.6996848598366285	FXYD5
GO_Biological_Process_2018	cellular response to retinoic acid (GO:0071300)	1/42	0.3348132806661986	1.0	0	0	2.467308166790032	2.6996848598366285	SOX9
GO_Biological_Process_2018	protein modification by small protein conjugation (GO:0032446)	5/398	0.3395806396825937	1.0	0	0	1.301846017653032	1.406050765940677	UBE2C;RNF14;BIRC5;STUB1;FBXO32
GO_Biological_Process_2018	regulation of B cell proliferation (GO:0030888)	1/43	0.341245830243863	1.0	0	0	2.4099289070972403	2.5910402497246023	TFRC
GO_Biological_Process_2018	male gonad development (GO:0008584)	1/43	0.341245830243863	1.0	0	0	2.4099289070972403	2.5910402497246023	SOX9
GO_Biological_Process_2018	membrane depolarization (GO:0051899)	1/43	0.341245830243863	1.0	0	0	2.4099289070972403	2.5910402497246023	CAV1
GO_Biological_Process_2018	development of primary male sexual characteristics (GO:0046546)	1/43	0.341245830243863	1.0	0	0	2.4099289070972403	2.5910402497246023	SOX9
GO_Biological_Process_2018	negative regulation of DNA metabolic process (GO:0051053)	1/43	0.341245830243863	1.0	0	0	2.4099289070972403	2.5910402497246023	ERCC1
GO_Biological_Process_2018	regulation of ATP metabolic process (GO:1903578)	1/43	0.341245830243863	1.0	0	0	2.4099289070972403	2.5910402497246023	EIF6
GO_Biological_Process_2018	regulation of multicellular organismal development (GO:2000026)	1/43	0.341245830243863	1.0	0	0	2.4099289070972403	2.5910402497246023	GPX1
GO_Biological_Process_2018	regulation of focal adhesion assembly (GO:0051893)	1/44	0.34761649429084346	1.0	0	0	2.3551577955723038	2.488590284471921	THBS1
GO_Biological_Process_2018	sprouting angiogenesis (GO:0002040)	1/44	0.34761649429084346	1.0	0	0	2.3551577955723038	2.488590284471921	THBS1
GO_Biological_Process_2018	cholesterol transport (GO:0030301)	1/44	0.34761649429084346	1.0	0	0	2.3551577955723038	2.488590284471921	CAV1
GO_Biological_Process_2018	unsaturated fatty acid metabolic process (GO:0033559)	1/44	0.34761649429084346	1.0	0	0	2.3551577955723038	2.488590284471921	PLA2G4A
GO_Biological_Process_2018	positive regulation of interleukin-8 production (GO:0032757)	1/44	0.34761649429084346	1.0	0	0	2.3551577955723038	2.488590284471921	SERPINE1
GO_Biological_Process_2018	microtubule cytoskeleton organization involved in mitosis (GO:1902850)	1/44	0.34761649429084346	1.0	0	0	2.3551577955723038	2.488590284471921	TACC3
GO_Biological_Process_2018	regulation of steroid biosynthetic process (GO:0050810)	1/44	0.34761649429084346	1.0	0	0	2.3551577955723038	2.488590284471921	PMVK
GO_Biological_Process_2018	negative regulation of immune response (GO:0050777)	1/44	0.34761649429084346	1.0	0	0	2.3551577955723038	2.488590284471921	LGALS3
GO_Biological_Process_2018	positive regulation of mitochondrion organization (GO:0010822)	2/128	0.3507244559475947	1.0	0	0	1.6191709844559583	1.6964935064778202	MLLT11;PLAUR
GO_Biological_Process_2018	hexose metabolic process (GO:0019318)	1/45	0.3539258650761811	1.0	0	0	2.3028209556706964	2.3918659953222594	PMM1
GO_Biological_Process_2018	protein polymerization (GO:0051258)	1/45	0.3539258650761811	1.0	0	0	2.3028209556706964	2.3918659953222594	UBE2C
GO_Biological_Process_2018	nicotinamide nucleotide metabolic process (GO:0046496)	1/45	0.3539258650761811	1.0	0	0	2.3028209556706964	2.3918659953222594	LDHA
GO_Biological_Process_2018	mitochondrial gene expression (GO:0140053)	1/45	0.3539258650761811	1.0	0	0	2.3028209556706964	2.3918659953222594	MRPL12
GO_Biological_Process_2018	negative regulation of ossification (GO:0030279)	1/45	0.3539258650761811	1.0	0	0	2.3028209556706964	2.3918659953222594	SOX9
GO_Biological_Process_2018	protein complex disassembly (GO:0043241)	1/46	0.36017452933206645	1.0	0	0	2.25275963054742	2.3004428053866692	CAV1
GO_Biological_Process_2018	nucleocytoplasmic transport (GO:0006913)	1/46	0.36017452933206645	1.0	0	0	2.25275963054742	2.3004428053866692	EIF5A
GO_Biological_Process_2018	cellular response to ionizing radiation (GO:0071479)	1/46	0.36017452933206645	1.0	0	0	2.25275963054742	2.3004428053866692	CRYAB
GO_Biological_Process_2018	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	1/46	0.36017452933206645	1.0	0	0	2.25275963054742	2.3004428053866692	ID2
GO_Biological_Process_2018	negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	1/46	0.36017452933206645	1.0	0	0	2.25275963054742	2.3004428053866692	CAV1
GO_Biological_Process_2018	pyruvate metabolic process (GO:0006090)	1/46	0.36017452933206645	1.0	0	0	2.25275963054742	2.3004428053866692	LDHA
GO_Biological_Process_2018	regulation of generation of precursor metabolites and energy (GO:0043467)	1/46	0.36017452933206645	1.0	0	0	2.25275963054742	2.3004428053866692	EIF6
GO_Biological_Process_2018	regulation of fibroblast proliferation (GO:0048145)	1/46	0.36017452933206645	1.0	0	0	2.25275963054742	2.3004428053866692	S100A6
GO_Biological_Process_2018	mitotic spindle assembly (GO:0090307)	1/46	0.36017452933206645	1.0	0	0	2.25275963054742	2.3004428053866692	BIRC5
GO_Biological_Process_2018	response to glucose (GO:0009749)	1/47	0.3663630680748588	1.0	0	0	2.2048285745783263	2.2139355043576603	THBS1
GO_Biological_Process_2018	myofibril assembly (GO:0030239)	1/47	0.3663630680748588	1.0	0	0	2.2048285745783263	2.2139355043576603	TPM1
GO_Biological_Process_2018	negative regulation of cellular biosynthetic process (GO:0031327)	1/47	0.3663630680748588	1.0	0	0	2.2048285745783263	2.2139355043576603	CAV1
GO_Biological_Process_2018	positive regulation of tumor necrosis factor production (GO:0032760)	1/47	0.3663630680748588	1.0	0	0	2.2048285745783263	2.2139355043576603	THBS1
GO_Biological_Process_2018	positive regulation of organelle assembly (GO:1902117)	1/47	0.3663630680748588	1.0	0	0	2.2048285745783263	2.2139355043576603	SDC4
GO_Biological_Process_2018	positive regulation of gene expression, epigenetic (GO:0045815)	1/47	0.3663630680748588	1.0	0	0	2.2048285745783263	2.2139355043576603	POLR2F
GO_Biological_Process_2018	fatty acid biosynthetic process (GO:0006633)	1/47	0.3663630680748588	1.0	0	0	2.2048285745783263	2.2139355043576603	ACOT7
GO_Biological_Process_2018	histone H4 acetylation (GO:0043967)	1/47	0.3663630680748588	1.0	0	0	2.2048285745783263	2.2139355043576603	RUVBL2
GO_Biological_Process_2018	protein targeting (GO:0006605)	2/133	0.3681152003431996	1.0	0	0	1.5582998948147568	1.557301562804185	PMM1;TSPO
GO_Biological_Process_2018	endosome to lysosome transport (GO:0008333)	1/48	0.3724920568796155	1.0	0	0	2.158894645941278	2.131993879971916	GPRASP1
GO_Biological_Process_2018	cytoplasmic microtubule organization (GO:0031122)	1/48	0.3724920568796155	1.0	0	0	2.158894645941278	2.131993879971916	STMN3
GO_Biological_Process_2018	protein K48-linked ubiquitination (GO:0070936)	1/48	0.3724920568796155	1.0	0	0	2.158894645941278	2.131993879971916	UBE2C
GO_Biological_Process_2018	regulation of epithelial cell migration (GO:0010632)	1/48	0.3724920568796155	1.0	0	0	2.158894645941278	2.131993879971916	SOX9
GO_Biological_Process_2018	interstrand cross-link repair (GO:0036297)	1/48	0.3724920568796155	1.0	0	0	2.158894645941278	2.131993879971916	ERCC1
GO_Biological_Process_2018	positive regulation of chemotaxis (GO:0050921)	1/48	0.3724920568796155	1.0	0	0	2.158894645941278	2.131993879971916	THBS1
GO_Biological_Process_2018	ribosome biogenesis (GO:0042254)	3/226	0.3726544467194644	1.0	0	0	1.3755788894493095	1.357839018334848	EIF6;NOP16;DKC1
GO_Biological_Process_2018	phagocytosis (GO:0006909)	2/135	0.3750216345320199	1.0	0	0	1.5352139704471308	1.5056942047061437	ANXA1;ANXA3
GO_Biological_Process_2018	cellular response to organic cyclic compound (GO:0071407)	2/135	0.3750216345320199	1.0	0	0	1.5352139704471308	1.5056942047061437	RUVBL2;TFPI
GO_Biological_Process_2018	non-recombinational repair (GO:0000726)	1/49	0.3785620658271017	1.0	0	0	2.1148355715343135	2.0542989132716194	ERCC1
GO_Biological_Process_2018	RNA methylation (GO:0001510)	1/49	0.3785620658271017	1.0	0	0	2.1148355715343135	2.0542989132716194	FTSJ3
GO_Biological_Process_2018	protein autoubiquitination (GO:0051865)	1/49	0.3785620658271017	1.0	0	0	2.1148355715343135	2.0542989132716194	STUB1
GO_Biological_Process_2018	establishment of protein localization to mitochondrion (GO:0072655)	1/49	0.3785620658271017	1.0	0	0	2.1148355715343135	2.0542989132716194	TSPO
GO_Biological_Process_2018	positive regulation of response to DNA damage stimulus (GO:2001022)	1/49	0.3785620658271017	1.0	0	0	2.1148355715343135	2.0542989132716194	HMGA2
GO_Biological_Process_2018	gonad development (GO:0008406)	1/49	0.3785620658271017	1.0	0	0	2.1148355715343135	2.0542989132716194	SOX9
GO_Biological_Process_2018	positive regulation of transferase activity (GO:0051347)	2/137	0.3818973867691635	1.0	0	0	1.5128020876668808	1.4562283234125537	PARM1;DKC1
GO_Biological_Process_2018	regulation of cytosolic calcium ion concentration (GO:0051480)	2/137	0.3818973867691635	1.0	0	0	1.5128020876668808	1.4562283234125537	CAV1;LPAR1
